PrimaryKey,RunID,StockID,Age,TimeStep,Cohort,MatureCohort,StartCohort,WorkingCohort,MidCohort,Shelton.TimeStep,Year.run,Season.run,Year.Season.run,Species,StockVersion,ProductionRegionNumber,ManagementUnitNumber,StockName,StockLongName
3560114,56,70,4,4,9263.176457,0,10577.35063,9285.856117,9263.176457,3,2016,.Fall,2016.Fall,CHINOOK,5,10,2,M-CentVal,Marked Central Valley Fall
3560116,56,70,5,2,31.720454,0,42.641708,41.899742,31.720454,1,2016,.Spr,2016.Spr,CHINOOK,5,10,2,M-CentVal,Marked Central Valley Fall
3560117,56,70,5,3,0,30.895722,31.720454,30.895722,30.895722,2,2016,.Sum,2016.Sum,CHINOOK,5,10,2,M-CentVal,Marked Central Valley Fall
3560118,56,70,5,4,4.489888,0,4.784093,4.498961,4.489888,3,2016,.Fall,2016.Fall,CHINOOK,5,10,2,M-CentVal,Marked Central Valley Fall
3560120,56,71,2,2,80984.23184,0,88233.26394,81033.4296,80984.23184,1,2016,.Spr,2016.Spr,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560121,56,71,2,3,71159.37134,0,80984.23184,71274.22244,71159.37134,2,2016,.Sum,2016.Sum,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560122,56,71,2,4,88232.08247,0,118870.9275,88237.88948,88232.08247,3,2016,.Fall,2016.Fall,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560124,56,71,3,2,54405.38957,0,57831.6745,54494.78688,54405.38957,1,2016,.Spr,2016.Spr,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560125,56,71,3,3,43961.6758,5061.932695,54405.38957,49764.60984,49023.60849,2,2016,.Sum,2016.Sum,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560126,56,71,3,4,57791.65119,0,71159.37134,57795.6414,57791.65119,3,2016,.Fall,2016.Fall,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560128,56,71,4,2,46629.99979,0,50442.97705,48601.80839,46629.99979,1,2016,.Spr,2016.Spr,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560129,56,71,4,3,19795.73191,14469.71624,46629.99979,44097.9908,34265.44815,2,2016,.Sum,2016.Sum,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560130,56,71,4,4,38392.31539,0,43961.6758,38593.95518,38392.31539,3,2016,.Fall,2016.Fall,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560132,56,71,5,2,16274.08096,0,18853.08436,18525.04069,16274.08096,1,2016,.Spr,2016.Spr,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560133,56,71,5,3,0,9402.182293,16274.08096,15850.95485,9402.182293,2,2016,.Sum,2016.Sum,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560134,56,71,5,4,18023.29328,0,19795.73191,18615.90629,18023.29328,3,2016,.Fall,2016.Fall,CHINOOK,5,7,1,U-WA NCst,UnMarked WA North Coast Fall
3560136,56,72,2,2,9754.808472,0,10627.97746,9760.7345,9754.808472,1,2016,.Spr,2016.Spr,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560137,56,72,2,3,8571.372756,0,9754.808472,8585.206936,8571.372756,2,2016,.Sum,2016.Sum,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560138,56,72,2,4,10627.83515,0,14318.38155,10628.53462,10627.83515,3,2016,.Fall,2016.Fall,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560140,56,72,3,2,6553.302329,0,6966.009254,6564.07052,6553.302329,1,2016,.Spr,2016.Spr,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560141,56,72,3,3,5295.323766,609.725904,6553.302329,5994.30564,5905.04967,2,2016,.Sum,2016.Sum,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560142,56,72,3,4,6961.188319,0,8571.372756,6961.668952,6961.188319,3,2016,.Fall,2016.Fall,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560144,56,72,4,2,13319.57585,0,14408.72961,13882.81098,13319.57585,1,2016,.Spr,2016.Spr,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560145,56,72,4,3,5654.530426,4133.186442,13319.57585,12596.32288,9787.716869,2,2016,.Sum,2016.Sum,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560146,56,72,4,4,4624.476579,0,5295.323766,4648.764734,4624.476579,3,2016,.Fall,2016.Fall,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560148,56,72,5,2,2974.992323,0,3446.448459,3386.480256,2974.992323,1,2016,.Spr,2016.Spr,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560149,56,72,5,3,0,1718.771107,2974.992323,2897.642522,1718.771107,2,2016,.Sum,2016.Sum,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560150,56,72,5,4,5148.244111,0,5654.530426,5317.520413,5148.244111,3,2016,.Fall,2016.Fall,CHINOOK,5,7,2,M-WA NCst,Marked WA North Coast Fall
3560152,56,73,2,2,13082.8329,0,14255.45228,13092.20737,13082.8329,1,2016,.Spr,2016.Spr,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560153,56,73,2,3,11446.87786,56.180939,13082.8329,11514.20123,11503.0588,2,2016,.Sum,2016.Sum,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560154,56,73,2,4,14255.34448,0,19205.00377,14255.8743,14255.34448,3,2016,.Fall,2016.Fall,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560156,56,73,3,2,8716.364459,0,9297.683179,8761.20686,8716.364459,1,2016,.Spr,2016.Spr,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560157,56,73,3,3,6704.127885,1168.114869,8716.364459,7972.858571,7872.242754,2,2016,.Sum,2016.Sum,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560158,56,73,3,4,9296.814669,0,11446.87786,9297.154196,9296.814669,3,2016,.Fall,2016.Fall,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560160,56,73,4,2,3546.702553,0,3893.774563,3751.651791,3546.702553,1,2016,.Spr,2016.Spr,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560161,56,73,4,3,1093.286839,1418.266812,3546.702553,3354.116605,2511.55365,2,2016,.Sum,2016.Sum,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560162,56,73,4,4,5861.488248,0,6704.127885,5885.553871,5861.488248,3,2016,.Fall,2016.Fall,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560164,56,73,5,2,1542.157176,0,1758.88211,1728.277562,1542.157176,1,2016,.Spr,2016.Spr,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560165,56,73,5,3,0,714.7922,1542.157176,1502.061089,714.7922,2,2016,.Sum,2016.Sum,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560166,56,73,5,4,995.204411,0,1093.286839,1028.126943,995.204411,3,2016,.Fall,2016.Fall,CHINOOK,5,7,5,U-Willapa,UnMarked Willapa Bay
3560168,56,74,2,2,83008.82003,0,90448.93272,83068.29981,83008.82003,1,2016,.Spr,2016.Spr,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560169,56,74,2,3,72628.90471,356.460524,83008.82003,73056.06251,72985.36524,2,2016,.Sum,2016.Sum,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560170,56,74,2,4,90448.24877,0,121853.1731,90451.61038,90448.24877,3,2016,.Fall,2016.Fall,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560172,56,74,3,2,55304.16343,0,58992.55274,55588.68244,55304.16343,1,2016,.Spr,2016.Spr,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560173,56,74,3,3,42536.79225,7411.532171,55304.16343,50586.71829,49948.32443,2,2016,.Sum,2016.Sum,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560174,56,74,3,4,58987.04215,0,72628.90471,58989.19641,58987.04215,3,2016,.Fall,2016.Fall,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560176,56,74,4,2,25495.26322,0,27990.17,26968.5288,25495.26322,1,2016,.Spr,2016.Spr,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560177,56,74,4,3,7857.493576,10193.13685,25495.26322,24110.87043,18050.63043,2,2016,.Sum,2016.Sum,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560178,56,74,4,4,37190.35677,0,42536.79225,37343.04992,37190.35677,3,2016,.Fall,2016.Fall,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560180,56,74,5,2,10895.65052,0,12426.85575,12210.62846,10895.65052,1,2016,.Spr,2016.Spr,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560181,56,74,5,3,0,5050.150612,10895.65052,10612.3636,5050.150612,2,2016,.Sum,2016.Sum,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560182,56,74,5,4,7152.571482,0,7857.493576,7389.186959,7152.571482,3,2016,.Fall,2016.Fall,CHINOOK,5,7,6,M-Willapa,Marked Willapa Bay
3560184,56,75,2,2,134.544949,0,146.634891,134.669484,134.544949,1,2016,.Spr,2016.Spr,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560185,56,75,2,3,115.415668,2.895791,134.544949,118.41301,118.311459,2,2016,.Sum,2016.Sum,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560186,56,75,2,4,146.632387,0,197.554485,146.644694,146.632387,3,2016,.Fall,2016.Fall,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560188,56,75,3,2,87.886216,0,93.682582,88.277097,87.886216,1,2016,.Spr,2016.Spr,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560189,56,75,3,3,66.261979,12.999994,87.886216,80.389522,79.261973,2,2016,.Sum,2016.Sum,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560190,56,75,3,4,93.732876,0,115.415668,93.740606,93.732876,3,2016,.Fall,2016.Fall,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560192,56,75,4,2,23.418501,0,25.402593,24.475398,23.418501,1,2016,.Spr,2016.Spr,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560193,56,75,4,3,6.968108,10.999824,23.418501,22.146876,17.967932,2,2016,.Sum,2016.Sum,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560194,56,75,4,4,57.836799,0,66.261979,58.171391,57.836799,3,2016,.Fall,2016.Fall,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560196,56,75,5,2,28.11111,0,30.719523,30.185003,28.11111,1,2016,.Spr,2016.Spr,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560197,56,75,5,3,0,22.999632,28.11111,27.380221,22.999632,2,2016,.Sum,2016.Sum,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560198,56,75,5,4,6.536179,0,6.968108,6.552809,6.536179,3,2016,.Fall,2016.Fall,CHINOOK,5,6,5,U-Hoko Rv,UnMarked Hoko River
3560200,56,76,2,2,4207.131223,0,4585.175693,4211.025357,4207.131223,1,2016,.Spr,2016.Spr,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560201,56,76,2,3,3608.97131,90.549471,4207.131223,3702.69619,3699.520781,2,2016,.Sum,2016.Sum,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560202,56,76,2,4,4585.097398,0,6177.397569,4585.482215,4585.097398,3,2016,.Fall,2016.Fall,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560204,56,76,3,2,2748.143638,0,2929.392138,2760.366212,2748.143638,1,2016,.Spr,2016.Spr,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560205,56,76,3,3,2069.412574,405.999812,2748.143638,2513.726986,2475.412386,2,2016,.Sum,2016.Sum,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560206,56,76,3,4,2930.964808,0,3608.97131,2931.206498,2930.964808,3,2016,.Fall,2016.Fall,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560208,56,76,4,2,1152.400816,0,1250.035987,1204.409674,1152.400816,1,2016,.Spr,2016.Spr,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560209,56,76,4,3,342.70424,540.991403,1152.400816,1089.825452,883.695643,2,2016,.Sum,2016.Sum,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560210,56,76,4,4,1806.287717,0,2069.412574,1816.737299,1806.287717,3,2016,.Fall,2016.Fall,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560212,56,76,5,2,247.370219,0,270.323551,265.619921,247.370219,1,2016,.Spr,2016.Spr,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560213,56,76,5,3,0,200.996795,247.370219,240.938594,200.996795,2,2016,.Sum,2016.Sum,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560214,56,76,5,4,321.461171,0,342.70424,322.279067,321.461171,3,2016,.Fall,2016.Fall,CHINOOK,5,6,6,M-Hoko Rv,Marked Hoko River
3560216,56,77,2,2,63202.23251,0,68918.70322,63294.93704,63202.23251,1,2016,.Spr,2016.Spr,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560217,56,77,2,3,53050.44656,2287.04311,63202.23251,55624.28484,55337.48967,2,2016,.Sum,2016.Sum,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560218,56,77,2,4,68918.4485,0,92847.62486,68920.79193,68918.4485,3,2016,.Fall,2016.Fall,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560220,56,77,3,2,40484.41704,0,43089.24034,40602.99117,40484.41704,1,2016,.Spr,2016.Spr,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560221,56,77,3,3,28600.94422,7733.633113,40484.41704,37031.09626,36334.57734,2,2016,.Sum,2016.Sum,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560222,56,77,3,4,43084.84987,0,53050.44656,43087.57269,43084.84987,3,2016,.Fall,2016.Fall,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560224,56,77,4,2,56847.4868,0,61156.15077,58923.95127,56847.4868,1,2016,.Spr,2016.Spr,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560225,56,77,4,3,13826.9416,31170.62284,56847.4868,53760.66826,44997.56444,2,2016,.Sum,2016.Sum,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560226,56,77,4,4,24981.62589,0,28600.94422,25108.76894,24981.62589,3,2016,.Fall,2016.Fall,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560228,56,77,5,2,10896.29362,0,11736.82009,11532.59942,10896.29362,1,2016,.Spr,2016.Spr,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560229,56,77,5,3,0,8391.88168,10896.29362,10612.98999,8391.88168,2,2016,.Sum,2016.Sum,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560230,56,77,5,4,12815.44644,0,13826.9416,13002.85588,12815.44644,3,2016,.Fall,2016.Fall,CHINOOK,5,9,1,U-MidORCst,UnMarked Mid Oregon Coast Fall
3560232,56,78,2,2,2135.081257,0,2328.193573,2138.212977,2135.081257,1,2016,.Spr,2016.Spr,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560233,56,78,2,3,1792.136284,77.260291,2135.081257,1879.085015,1869.396575,2,2016,.Sum,2016.Sum,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560234,56,78,2,4,2328.184968,0,3136.554133,2328.264133,2328.184968,3,2016,.Fall,2016.Fall,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560236,56,78,3,2,1367.633968,0,1455.629426,1371.639608,1367.633968,1,2016,.Spr,2016.Spr,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560237,56,78,3,3,966.189603,261.255567,1367.633968,1250.97479,1227.445171,2,2016,.Sum,2016.Sum,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560238,56,78,3,4,1455.481109,0,1792.136284,1455.57309,1455.481109,3,2016,.Fall,2016.Fall,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560240,56,78,4,2,1921.942437,0,2067.612977,1992.145104,1921.942437,1,2016,.Spr,2016.Spr,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560241,56,78,4,3,467.471604,1053.839777,1921.942437,1817.580963,1521.311381,2,2016,.Sum,2016.Sum,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560242,56,78,4,4,843.92274,0,966.189603,848.217853,843.92274,3,2016,.Fall,2016.Fall,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560244,56,78,5,2,368.119632,0,396.51592,389.616543,368.119632,1,2016,.Spr,2016.Spr,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560245,56,78,5,3,0,283.510752,368.119632,358.548521,283.510752,2,2016,.Sum,2016.Sum,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560246,56,78,5,4,433.274217,0,467.471604,439.610296,433.274217,3,2016,.Fall,2016.Fall,CHINOOK,5,9,2,M-MidORCst,Marked Mid Oregon Coast Fall
3560248,57,1,2,2,2518.636738,0,2749.459467,2525.103574,2518.636738,1,2017,.Spr,2017.Spr,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560249,57,1,2,3,2136.422092,50.229575,2518.636738,2216.652193,2186.651668,2,2017,.Sum,2017.Sum,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560250,57,1,2,4,2753.961548,0,3715.149861,2757.755742,2753.961548,3,2017,.Fall,2017.Fall,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560252,57,1,3,2,1577.990846,0,1722.985216,1623.568969,1577.990846,1,2017,.Spr,2017.Spr,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560253,57,1,3,3,637.282764,698.588571,1577.990846,1443.388227,1335.871336,2,2017,.Sum,2017.Sum,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560254,57,1,3,4,1726.849339,0,2136.422092,1735.202023,1726.849339,3,2017,.Fall,2017.Fall,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560256,57,1,4,2,453.289492,0,492.749919,474.764547,453.289492,1,2017,.Spr,2017.Spr,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560257,57,1,4,3,3.437059,363.613189,453.289492,428.675873,367.050247,2,2017,.Sum,2017.Sum,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560258,57,1,4,4,545.463998,0,637.282764,559.470539,545.463998,3,2017,.Fall,2017.Fall,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560260,57,1,5,2,11.621,0,12.054632,11.844881,11.621,1,2017,.Spr,2017.Spr,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560261,57,1,5,3,0,10.7924,11.621,11.318854,10.7924,2,2017,.Sum,2017.Sum,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560262,57,1,5,4,3.230469,0,3.437059,3.23221,3.230469,3,2017,.Fall,2017.Fall,CHINOOK,5,1,1,U-NkSm FF,UnMarked Nooksack/Samish Fall
3560264,57,2,2,2,56279.33414,0,61437.10432,56423.83661,56279.33414,1,2017,.Spr,2017.Spr,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560265,57,2,2,3,47666.5016,1120.690592,56279.33414,49531.44197,48787.19219,2,2017,.Sum,2017.Sum,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560266,57,2,2,4,61537.70404,0,83015.60809,61622.48589,61537.70404,3,2017,.Fall,2017.Fall,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560268,57,2,3,2,34948.57611,0,38164.45608,35962.36697,34948.57611,1,2017,.Spr,2017.Spr,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560269,57,2,3,3,13815.49565,15144.52911,34948.57611,31967.46257,28960.02476,2,2017,.Sum,2017.Sum,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560270,57,2,3,4,38455.5671,0,47666.5016,38714.7326,38455.5671,3,2017,.Fall,2017.Fall,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560272,57,2,4,2,10464.29715,0,11376.78277,10961.5302,10464.29715,1,2017,.Spr,2017.Spr,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560273,57,2,4,3,75.603896,7998.285004,10464.29715,9896.085815,8073.8889,2,2017,.Sum,2017.Sum,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560274,57,2,4,4,11674.66636,0,13815.49565,12128.62363,11674.66636,3,2017,.Fall,2017.Fall,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560276,57,2,5,2,262.397638,0,272.188873,267.452787,262.397638,1,2017,.Spr,2017.Spr,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560277,57,2,5,3,0,243.688176,262.397638,255.5753,243.688176,2,2017,.Sum,2017.Sum,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560278,57,2,5,4,71.059608,0,75.603896,71.097903,71.059608,3,2017,.Fall,2017.Fall,CHINOOK,5,1,2,M-NkSm FF,Marked Nooksack/Samish Fall
3560280,57,3,2,2,738.502994,0,810.046731,743.946918,738.502994,1,2017,.Spr,2017.Spr,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560281,57,3,2,3,634.081473,7.240525,738.502994,649.956485,641.321998,2,2017,.Sum,2017.Sum,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560282,57,3,2,4,818.301203,0,1111.829122,825.310757,818.301203,3,2017,.Fall,2017.Fall,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560284,57,3,3,2,428.224174,2.952699,495.992705,467.373926,431.176873,1,2017,.Spr,2017.Spr,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560285,57,3,3,3,220.635267,112.771507,428.224174,391.696652,333.406774,2,2017,.Sum,2017.Sum,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560286,57,3,3,4,503.730687,0,634.081473,515.000972,503.730687,3,2017,.Fall,2017.Fall,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560288,57,3,4,2,193.884862,4.923081,215.164993,207.311471,198.807943,1,2017,.Spr,2017.Spr,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560289,57,3,4,3,7.088224,160.509818,193.884862,183.356914,167.598042,2,2017,.Sum,2017.Sum,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560290,57,3,4,4,180.6107,0,220.635267,193.695701,180.6107,3,2017,.Fall,2017.Fall,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560292,57,3,5,2,32.257393,4.460237,40.177953,39.478857,36.71763,1,2017,.Spr,2017.Spr,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560293,57,3,5,3,0,31.418701,32.257393,31.418701,31.418701,2,2017,.Sum,2017.Sum,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560294,57,3,5,4,5.266381,0,7.088224,6.665766,5.266381,3,2017,.Fall,2017.Fall,CHINOOK,5,1,5,U-NK SP Nat,UnMarked Nooksack Spr Natural
3560296,57,4,2,2,21091.201,0,23134.44705,21246.67617,21091.201,1,2017,.Spr,2017.Spr,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560297,57,4,2,3,18107.77981,206.771282,21091.201,18562.366,18314.55109,2,2017,.Sum,2017.Sum,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560298,57,4,2,4,23370.18982,0,31753.17049,23570.37845,23370.18982,3,2017,.Fall,2017.Fall,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560300,57,4,3,2,12042.31683,83.034405,13948.07126,13143.26755,12125.35123,1,2017,.Spr,2017.Spr,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560301,57,4,3,3,6175.155045,3156.256713,12042.31683,11015.1072,9331.411758,2,2017,.Sum,2017.Sum,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560302,57,4,3,4,14315.93389,0,18107.77981,14707.13876,14315.93389,3,2017,.Fall,2017.Fall,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560304,57,4,4,2,1104.650566,28.04904,1225.893188,1181.148087,1132.699606,1,2017,.Spr,2017.Spr,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560305,57,4,4,3,40.207613,910.484287,1104.650566,1044.66804,950.691899,2,2017,.Sum,2017.Sum,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560306,57,4,4,4,4952.090146,0,6175.155045,5421.168614,4952.090146,3,2017,.Fall,2017.Fall,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560308,57,4,5,2,70.816138,9.791764,88.204508,86.66975,80.607903,1,2017,.Spr,2017.Spr,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560309,57,4,5,3,0,68.974919,70.816138,68.974919,68.974919,2,2017,.Sum,2017.Sum,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560310,57,4,5,4,29.873297,0,40.207613,37.811239,29.873297,3,2017,.Fall,2017.Fall,CHINOOK,5,1,6,M-NK Sp Hat,Marked Nooksack Spr Hatchery
3560312,57,5,2,2,6548.324039,0,7182.704094,6596.59544,6548.324039,1,2017,.Spr,2017.Spr,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3560313,57,5,2,3,5622.415868,64.201915,6548.324039,5763.179987,5686.617783,2,2017,.Sum,2017.Sum,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3560314,57,5,2,4,7255.896703,0,9858.615907,7318.050588,7255.896703,3,2017,.Fall,2017.Fall,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3560316,57,5,3,2,3797.535329,26.184836,4398.513522,4144.719292,3823.720165,1,2017,.Spr,2017.Spr,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
